AUTO_NUM,CD_CC9,CD_CRP,CD_DMU,CD_ETA,CD_GHU,CD_SHI,CD_TYPE_ACT,CD_UGC,CD_UGL,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,FL_ACTIF,FL_OF,LB_CC9,LB_CRP,LB_DMU,LB_ETA,LB_GHU,LB_TYPE_ACT,LB_UGC,LB_UGL,SOURCE
12295,92400000,H,001,110,SC2,NON,09,2241,1100012241,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,EPHP MATIERES 1ERES,EPHP MATIERES 1ERES,ldz_structure
12296,92400000,H,001,110,SC2,NON,09,2242,1100012242,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,SOUS-TRAITANCE,SOUS-TRAITANCE,ldz_structure
12297,92400000,H,001,110,SC2,NON,09,2243,1100012243,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,EPHP ART.CONDITIONT,EPHP ART.CONDITIONT,ldz_structure
12298,92400000,H,001,110,SC2,NON,09,2244,1100012244,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,CENTRALES PESEES,CENTRALES PESEES,ldz_structure
12299,92400000,H,001,110,SC2,NON,09,2245,1100012245,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,ETIQUETTES PHARMA,ETIQUETTES PHARMA,ldz_structure
12300,92400000,H,001,110,SC2,NON,09,2246,1100012246,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,FORMES ORALES/SOLIDE,FORMES ORALES/SOLIDE,ldz_structure
12301,92400000,H,001,110,SC2,NON,09,2247,1100012247,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,EPHP QUARANTAINE,EPHP QUARANTAINE,ldz_structure
12302,92400000,H,001,110,SC2,NON,09,2248,1100012248,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,FORMES LIQUIDES STE.,FORMES LIQUIDES STE.,ldz_structure
12303,92400000,H,001,110,SC2,NON,09,2249,1100012249,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,MAGASIN PROD.FINIS,MAGASIN PROD.FINIS,ldz_structure
12304,92400000,H,001,110,SC2,NON,09,2300,1100012300,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,PERSPECTIV&INTERFACE,PERSPECTIV&INTERFACE,ldz_structure
12305,92400000,H,001,110,SC2,NON,09,2301,1100012301,2017,Qtr 4,novembre,30,,,,,2017,Qtr 4,novembre,30,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,RECH DEVELOP.GALENIQ,RECH DEVELOP.GALENIQ,ldz_structure
12306,92400000,H,001,110,SC2,NON,09,2310,1100012310,2008,Qtr 1,janvier,1,2011,Qtr 4,décembre,31,2008,Qtr 1,janvier,1,2025,Qtr 1,janvier,29,N,N,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,REC/DEV. GALENIQUE,REC/DEV. GALENIQUE,ldz_structure
12307,92400000,H,001,110,SC2,NON,09,2320,1100012320,2008,Qtr 1,janvier,1,2011,Qtr 4,décembre,31,2008,Qtr 1,janvier,1,2025,Qtr 1,janvier,29,N,N,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,LABO PHYSICO-CHIMIE,LABO PHYSICO-CHIMIE,ldz_structure
12308,92400000,H,001,110,SC2,NON,09,2321,1100012321,2008,Qtr 1,janvier,1,2011,Qtr 4,décembre,31,2008,Qtr 1,janvier,1,2025,Qtr 1,janvier,29,N,N,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,LABO ANA BACT MICBIO,LABO ANA BACT MICBIO,ldz_structure
12309,92400000,H,001,110,SC2,NON,09,2420,1100012420,2011,Qtr 3,septembre,28,,,,,2011,Qtr 3,septembre,28,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,RECH DEVELOP.ANALYT,RECH DEVELOP.ANALYT,ldz_structure
12310,92400000,H,001,110,SC2,NON,09,2600,1100012600,2011,Qtr 3,septembre,28,,,,,2011,Qtr 3,septembre,28,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,ESSAIS CLINIQUES,ESSAIS CLINIQUES,ldz_structure
12311,92400000,H,001,110,SC2,NON,09,3110,1100013110,2002,Qtr 1,janvier,1,,,,,2002,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,ETS PHARM HOP PARIS,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,QUALITE,QUALITE,ldz_structure
12312,92400000,H,002,110,SC2,NON,09,1101,1100021101,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,APPRO ET DISTRIB.,APPRO ET DISTRIB.,ldz_structure
12313,92400000,H,002,110,SC2,NON,09,1110,1100021110,2002,Qtr 1,janvier,1,,,,,2002,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,APROVISIONNEMENT,APROVISIONNEMENT,ldz_structure
12314,92400000,H,002,110,SC2,NON,09,1111,1100021111,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,MAGASIN STUPEFIANTS,MAGASIN STUPEFIANTS,ldz_structure
12315,92400200,H,002,110,SC2,NON,09,1120,1100021120,2002,Qtr 1,janvier,1,,,,,2002,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,RETROCESSION,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,RETROCESSIONS,RETROCESSIONS,ldz_structure
12316,92400200,H,002,110,SC2,NON,09,1121,1100021121,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,RETROCESSION,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,MAGASIN RETROCESSION,MAGASIN RETROCESSION,ldz_structure
12317,92400000,H,002,110,SC2,NON,09,1130,1100021130,2002,Qtr 1,janvier,1,,,,,2002,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,ASSURANCE QUALITE,ASSURANCE QUALITE,ldz_structure
12318,92400000,H,002,110,SC2,NON,09,1140,1100021140,2002,Qtr 1,janvier,1,,,,,2002,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,LOGISTIQUE,LOGISTIQUE,ldz_structure
12319,92400000,H,002,110,SC2,NON,09,1141,1100021141,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,MAGASIN LAUTREC,MAGASIN LAUTREC,ldz_structure
12320,92400000,H,002,110,SC2,NON,09,1142,1100021142,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,MAGASIN LAVOISIER,MAGASIN LAVOISIER,ldz_structure
12321,92400000,H,002,110,SC2,NON,09,1143,1100021143,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,MAG CONSOMMABLES SAD,MAG CONSOMMABLES SAD,ldz_structure
12322,92400200,H,002,110,SC2,NON,09,1150,1100021150,2016,Qtr 1,mars,24,,,,,2016,Qtr 1,mars,24,2025,Qtr 4,octobre,13,N,O,RETROCESSION,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,HORS AP,HORS AP,ldz_structure
12323,92400000,H,002,110,SC2,NON,09,1200,1100021200,2002,Qtr 1,janvier,1,,,,,2002,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,EVAL & BON USAGE,EVAL & BON USAGE,ldz_structure
12324,92400000,H,002,110,SC2,NON,09,1210,1100021210,2002,Qtr 1,janvier,1,,,,,2002,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,EVAL SCIENT.BON USAG,EVAL SCIENT.BON USAG,ldz_structure
12325,92400000,H,002,110,SC2,NON,09,1221,1100021221,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,EVAL & ACHATS MEDIC.,EVAL & ACHATS MEDIC.,ldz_structure
12326,92400000,H,002,110,SC2,NON,09,1230,1100021230,2008,Qtr 1,janvier,1,2011,Qtr 4,décembre,31,2008,Qtr 1,janvier,1,2025,Qtr 1,janvier,29,N,N,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,GEST ESSAIS CLINIQUE,GEST ESSAIS CLINIQUE,ldz_structure
12327,92400000,H,002,110,SC2,NON,09,1231,1100021231,2009,Qtr 1,janvier,1,2011,Qtr 4,décembre,31,2009,Qtr 1,janvier,1,2025,Qtr 1,janvier,29,N,N,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,LOGISTIQUE E.C.,LOGISTIQUE E.C.,ldz_structure
12328,92400000,H,002,110,SC2,NON,09,1240,1100021240,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,EVAL & ACHATS DMS,EVAL & ACHATS DMS,ldz_structure
12329,92400000,H,002,110,SC2,NON,09,1251,1100021251,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,ETUDES & REFERENTIEL,ETUDES & REFERENTIEL,ldz_structure
12330,92400000,H,002,110,SC2,NON,09,1400,1100021400,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,PHARMACIE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,AUTRES MEDICO-TECHNI,QUALITE & ESSAIS HOS,QUALITE & ESSAIS HOS,ldz_structure
12331,92000003,H,002,110,SC2,NON,01,1500,1100021500,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,ADMINISTRATION DU POLE,CRPP,PHARMA.HOSPITAL.H.P.,AGEPS,SERVICES GENERAUX,ADMINISTRATION,PHARM HOSP DIRECTION,PHARM HOSP DIRECTION,ldz_structure
12332,92000010,H,997,110,SC2,NON,01,2024,1109972024,2024,Qtr 2,avril,26,,,,,2024,Qtr 2,avril,26,2025,Qtr 4,octobre,13,O,O,AUTRES SERVICES ADMINISTRATIFS,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,JO2024 AGEPS,JO2024 AGEPS,ldz_structure
12333,92001015,H,997,110,SC2,NON,01,5680,1109975680,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,ALLOCATAIRES ETUDES,ALLOCATAIRES ETUDES,ldz_structure
12334,92000000,H,997,110,SC2,NON,01,8000,1109978000,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,EQUIPES DE DIRECTION ET DEPENSES DE GES,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,DIRECTION,DIRECTION,ldz_structure
12337,92999999,H,997,110,SC2,NON,01,8092,1109978092,2022,Qtr 3,juillet,18,,,,,2022,Qtr 3,juillet,18,2025,Qtr 4,octobre,13,N,O,INDETERMINE,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,OMEDIT,OMEDIT,ldz_structure
12338,92001015,H,997,110,SC2,NON,01,8101,1109978101,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,SERVICE DRH PARIS,SERVICE DRH PARIS,ldz_structure
12339,92001012,H,997,110,SC2,NON,01,8102,1109978102,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,GESTION DE LA FORMATION,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,FORMATION/CONCOURS,FORMATION/CONCOURS,ldz_structure
12341,92001015,H,997,110,SC2,NON,01,8104,1109978104,2008,Qtr 1,janvier,1,2011,Qtr 4,décembre,31,2008,Qtr 1,janvier,1,2025,Qtr 1,janvier,29,N,N,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,ASSIST.RH & INSTANCE,ASSIST.RH & INSTANCE,ldz_structure
12342,92001023,H,997,110,SC2,NON,07,8105,1109978105,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,RADIOPROTECTION ET MEDECINE DU TRAVAIL,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,CONSULTATIONS,MEDECINE DU TRAVAIL,MEDECINE DU TRAVAIL,ldz_structure
12343,92001020,H,997,110,SC2,NON,01,8106,1109978106,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,AUTRES SERVICES AU PERSONNEL,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,COND.TRAV.& SECURITE,COND.TRAV.& SECURITE,ldz_structure
12344,92001015,H,997,110,SC2,NON,01,8107,1109978107,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,DIV.INST.AFFECTATION,DIV.INST.AFFECTATION,ldz_structure
12345,92001100,H,997,110,SC2,NON,01,8108,1109978108,2013,Qtr 4,décembre,10,,,,,2013,Qtr 4,décembre,10,2025,Qtr 4,octobre,13,N,O,DIRECTION DES AFFAIRES MEDICALES,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,AFFAIRES MEDICALES,AFFAIRES MEDICALES,ldz_structure
12346,92001024,H,997,110,SC2,NON,01,8109,1109978109,2014,Qtr 2,juin,26,,,,,2014,Qtr 2,juin,26,2025,Qtr 4,octobre,13,N,O,CRECHE,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,CRECHES,CRECHES,ldz_structure
12347,92001022,H,997,110,SC2,NON,01,8161,1109978161,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,SERVICE INTERET GENERAL,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,SCE INTERET ENERAL,SCE INTERET ENERAL,ldz_structure
12348,92001022,H,997,110,SC2,NON,01,8162,1109978162,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,SERVICE INTERET GENERAL,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,SCE INTERET GENERAL,SCE INTERET GENERAL,ldz_structure
12349,92001022,H,997,110,SC2,NON,01,8163,1109978163,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,SERVICE INTERET GENERAL,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,SCE INTERET GENERAL,SCE INTERET GENERAL,ldz_structure
12350,92001022,H,997,110,SC2,NON,01,8164,1109978164,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,SERVICE INTERET GENERAL,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,SCE INTERET GENERAL,SCE INTERET GENERAL,ldz_structure
12351,92001022,H,997,110,SC2,NON,01,8165,1109978165,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,SERVICE INTERET GENERAL,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,SCE INTERET GENERAL,SCE INTERET GENERAL,ldz_structure
12352,92001025,H,997,110,SC2,NON,01,8171,1109978171,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,COMPLEMENTAIRES SANTE,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,SCE INT.PERSONNEL H,SCE INT.PERSONNEL H,ldz_structure
12353,92001025,H,997,110,SC2,NON,01,8172,1109978172,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,COMPLEMENTAIRES SANTE,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,SCE INT PERSONNEL C,SCE INT PERSONNEL C,ldz_structure
12354,92003000,H,997,110,SC2,NON,01,8201,1109978201,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,SERVICE INFORMATIQUE LOCAL,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,BUREAUTIQUE/RESEAU,BUREAUTIQUE/RESEAU,ldz_structure
12355,92003000,H,997,110,SC2,NON,01,8202,1109978202,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,SERVICE INFORMATIQUE LOCAL,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,PROD. INFORMATIQUE,PROD. INFORMATIQUE,ldz_structure
12356,92003000,H,997,110,SC2,NON,01,8203,1109978203,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,SERVICE INFORMATIQUE LOCAL,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,ETUDES/PROJETS INF.,ETUDES/PROJETS INF.,ldz_structure
12357,92000120,H,997,110,SC2,NON,01,8310,1109978310,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,DIRECTION FINANCIERE,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,DIRECTION DAEF,DIRECTION DAEF,ldz_structure
12358,92000130,H,997,110,SC2,NON,01,8311,1109978311,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,BUDGET - CONTROLE DE GESTION,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,BUDGET-COMPTA ANA,BUDGET-COMPTA ANA,ldz_structure
12359,92000130,H,997,110,SC2,NON,01,8312,1109978312,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,BUDGET - CONTROLE DE GESTION,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,RECETTES,RECETTES,ldz_structure
12360,92000160,H,997,110,SC2,NON,01,8313,1109978313,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,REGIE,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,REGIE,REGIE,ldz_structure
12361,92000200,H,997,110,SC2,NON,01,8314,1109978314,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,SERVICES ECONOMIQUES INDIFFERENCIES,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,ECONOMAT,ECONOMAT,ldz_structure
12362,92000200,H,997,110,SC2,NON,01,8315,1109978315,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,SERVICES ECONOMIQUES INDIFFERENCIES,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,CELLULE DES MARCHES,CELLULE DES MARCHES,ldz_structure
12363,92006000,H,997,110,SC2,NON,02,8321,1109978321,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,FILIERE HOTELIERE,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,HOTELIER & TECHNIQUE,LOG. HOTELIERE & GNL,LOG. HOTELIERE & GNL,ldz_structure
12364,92000220,H,997,110,SC2,NON,02,8331,1109978331,2008,Qtr 1,janvier,1,2021,Qtr 4,décembre,21,2008,Qtr 1,janvier,1,2025,Qtr 1,janvier,29,O,N,GESTION DES MAGASINS (SAUF MAGASIN MEDI,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,HOTELIER & TECHNIQUE,MAGASIN HOT PARIS,MAGASIN HOT PARIS,ldz_structure
12365,92000220,H,997,110,SC2,NON,02,8332,1109978332,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,GESTION DES MAGASINS (SAUF MAGASIN MEDI,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,HOTELIER & TECHNIQUE,MAG HOT NANTERRE,MAG HOT NANTERRE,ldz_structure
12367,92041000,H,997,110,SC2,NON,02,8342,1109978342,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,LINGERIE,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,HOTELIER & TECHNIQUE,LINGERIE,LINGERIE,ldz_structure
12368,92006000,H,997,110,SC2,NON,01,8351,1109978351,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,FILIERE HOTELIERE,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,CH. COMMUNES PARIS,CH. COMMUNES PARIS,ldz_structure
12369,92006000,H,997,110,SC2,NON,01,8352,1109978352,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,FILIERE HOTELIERE,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,CH.COMMUNES NANTERRE,CH.COMMUNES NANTERRE,ldz_structure
12370,92000220,H,997,110,SC2,NON,02,8361,1109978361,2021,Qtr 1,janvier,14,,,,,2021,Qtr 1,janvier,14,2025,Qtr 4,octobre,13,N,O,GESTION DES MAGASINS (SAUF MAGASIN MEDI,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,HOTELIER & TECHNIQUE,MAGASIN COVID,MAGASIN COVID,ldz_structure
12371,92008000,H,997,110,SC2,NON,01,8401,1109978401,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,DIRECTION DES SERVICES TECHNIQUES,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,ADM.FINANCIER,ADM.FINANCIER,ldz_structure
12372,92008000,H,997,110,SC2,NON,01,8402,1109978402,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,DIRECTION DES SERVICES TECHNIQUES,CRPP,ADMINISTRATIF,AGEPS,SERVICES GENERAUX,ADMINISTRATION,TRAVAUX/EQUIPEMENTS,TRAVAUX/EQUIPEMENTS,ldz_structure
