Somme de AUTO_NUM,CD_CC9,CD_CRP,CD_DMU,CD_ETA,CD_GHU,CD_GHU,CD_ETA,CD_UGL,CD_SHI,CD_TYPE_ACT,CD_UGC,CD_UGL,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,FL_ACTIF,FL_OF,LB_CC9,LB_CRP,LB_DMU,LB_ETA,LB_GHU,GHU,LB_ETA,LB_UGL,LB_TYPE_ACT,LB_UGC,LB_UGL,SOURCE
9519,92280700,H,508,075,CUP,CUP,075,0755080464,NON,09,0464,0755080464,2012,Qtr 2,avril,6,,,,,2012,Qtr 2,avril,6,2025,Qtr 4,octobre,13,N,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,BIOPHYGEN,HEGP,CENTRE,CENTRE,HEGP,EF RENALES METABOLI,AUTRES MEDICO-TECHNI,EF RENALES METABOLI,EF RENALES METABOLI,ldz_structure
6404,92280700,H,511,061,CUP,CUP,061,0615117157,NON,09,7157,0615117157,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,MICADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,URODYNAMIQUE MAL REC,AUTRES MEDICO-TECHNI,URODYNAMIQUE MAL REC,URODYNAMIQUE MAL REC,ldz_structure
6436,92280700,H,511,061,CUP,CUP,061,0615117660,NON,09,7660,0615117660,2008,Qtr 4,octobre,1,,,,,2008,Qtr 4,octobre,1,2025,Qtr 4,octobre,13,N,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,MICADO,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,PRELEVEMENTS FOETAUX,AUTRES MEDICO-TECHNI,PRELEVEMENTS FOETAUX,PRELEVEMENTS FOETAUX,ldz_structure
2446,92280700,H,515,021,CUP,CUP,021,0215150276,NON,09,0276,0215150276,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,HEMAT-CANC SP MED-CH,GH COCHIN,CENTRE,CENTRE,GH COCHIN,CYSTOSCOPIE,AUTRES MEDICO-TECHNI,CYSTOSCOPIE,CYSTOSCOPIE,ldz_structure
9603,92280700,H,515,075,CUP,CUP,075,0755150257,NON,09,0257,0755150257,2007,Qtr 1,janvier,1,,,,,2007,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,HEMAT-CANC SP MED-CH,HEGP,CENTRE,CENTRE,HEGP,EF GYNECO,AUTRES MEDICO-TECHNI,EF GYNECO,EF GYNECO,ldz_structure
9621,92280700,H,515,075,CUP,CUP,075,0755150382,NON,09,0382,0755150382,2010,Qtr 2,avril,13,,,,,2010,Qtr 2,avril,13,2025,Qtr 4,octobre,13,N,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,HEMAT-CANC SP MED-CH,HEGP,CENTRE,CENTRE,HEGP,EF UROLOGIE,AUTRES MEDICO-TECHNI,EF UROLOGIE,EF UROLOGIE,ldz_structure
9632,92280700,H,516,075,CUP,CUP,075,0755160257,NON,09,0257,0755160257,2007,Qtr 1,janvier,1,,,,,2007,Qtr 1,janvier,1,2023,Qtr 3,septembre,18,N,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,FEMEO,HEGP,CENTRE,CENTRE,HEGP,EF GYNECO,AUTRES MEDICO-TECHNI,EF GYNECO,EF GYNECO,ldz_structure
10673,92280700,H,605,087,SUN,SUN,087,0876052801,NON,09,2801,0876052801,1996,Qtr 2,juin,1,,,,,1996,Qtr 2,juin,1,2025,Qtr 4,octobre,13,O,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,BIOGEMH,HOPITAL TENON,SORBONNE,SORBONNE,HOPITAL TENON,EF RENALES,AUTRES MEDICO-TECHNI,EF RENALES,EF RENALES,ldz_structure
18025,92280700,H,607,066,SUN,SUN,066,0666076004,NON,09,6004,0666076004,2024,Qtr 4,octobre,25,,,,,2024,Qtr 4,octobre,28,2025,Qtr 4,octobre,13,N,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,NEUROSCIENCES,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,SORBONNE,SORBONNE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,EF PER NEURO URO,AUTRES MEDICO-TECHNI,EF PER NEURO URO,EF PER NEURO URO,ldz_structure
10727,92280700,H,607,087,SUN,SUN,087,0876076404,NON,09,6404,0876076404,2021,Qtr 4,novembre,22,,,,,2021,Qtr 4,novembre,22,2025,Qtr 4,octobre,13,O,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,NEUROSCIENCES,HOPITAL TENON,SORBONNE,SORBONNE,HOPITAL TENON,EF PER NEURO URO,AUTRES MEDICO-TECHNI,EF PER NEURO URO,EF PER NEURO URO,ldz_structure
7492,92280700,H,610,066,SUN,SUN,066,0666105342,NON,09,5342,0666105342,2009,Qtr 3,août,26,,,,,2009,Qtr 3,août,26,2025,Qtr 4,octobre,13,O,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,SAPERE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,SORBONNE,SORBONNE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,EF UROLOGIE,AUTRES MEDICO-TECHNI,EF UROLOGIE,EF UROLOGIE,ldz_structure
10770,92280700,H,610,087,SUN,SUN,087,0876101308,NON,09,1308,0876101308,2021,Qtr 4,novembre,22,2025,Qtr 1,février,5,2021,Qtr 4,novembre,22,2025,Qtr 4,octobre,2,N,N,EF URO-NEPHRO-GYNECOLOGIE,CRPP,SAPERE,HOPITAL TENON,SORBONNE,SORBONNE,HOPITAL TENON,EF PER URO GYNE,AUTRES MEDICO-TECHNI,EF PER URO GYNE,EF PER URO GYNE,ldz_structure
10791,92280700,H,610,087,SUN,SUN,087,0876106501,NON,09,6501,0876106501,2010,Qtr 3,juillet,2,,,,,2010,Qtr 3,juillet,2,2025,Qtr 4,octobre,13,O,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,SAPERE,HOPITAL TENON,SORBONNE,SORBONNE,HOPITAL TENON,EF PERINEALES,AUTRES MEDICO-TECHNI,EF PERINEALES,EF PERINEALES,ldz_structure
5496,92280700,H,709,047,NUP,NUP,047,0477093739,NON,09,3739,0477093739,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,LOCOMOTION,GH LARIBOISIERE FERNAND WIDAL,NORD,NORD,GH LARIBOISIERE FERNAND WIDAL,EF MPR,AUTRES MEDICO-TECHNI,EF MPR,EF MPR,ldz_structure
9998,92280700,H,712,076,NUP,NUP,076,0767120250,NON,09,0250,0767120250,2009,Qtr 2,juin,22,2022,Qtr 4,novembre,1,2009,Qtr 2,juin,22,2025,Qtr 4,octobre,2,N,N,EF URO-NEPHRO-GYNECOLOGIE,CRPP,ICARE,HOPITAL SAINT LOUIS,NORD,NORD,HOPITAL SAINT LOUIS,EF UROLOGIE,AUTRES MEDICO-TECHNI,EF UROLOGIE,EF UROLOGIE,ldz_structure
167,92280700,H,714,005,NUP,NUP,005,0057141263,NON,09,1263,0057141263,2020,Qtr 1,février,3,,,,,2020,Qtr 1,février,3,2025,Qtr 4,octobre,13,N,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,GYNECO PERINATALITE,HOPITAL BEAUJON,NORD,NORD,HOPITAL BEAUJON,EF GYNECOLOGIQUE,AUTRES MEDICO-TECHNI,EF GYNECOLOGIQUE,EF GYNECOLOGIQUE,ldz_structure
1131,92280700,H,714,011,NUP,NUP,011,0117142106,NON,09,2106,0117142106,2003,Qtr 2,juin,1,,,,,2003,Qtr 2,juin,1,2025,Qtr 4,octobre,13,O,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,GYNECO PERINATALITE,HOPITAL BICHAT,NORD,NORD,HOPITAL BICHAT,EF GYNECO,AUTRES MEDICO-TECHNI,EF GYNECO,EF GYNECO,ldz_structure
1141,92280700,H,714,011,NUP,NUP,011,0117142119,NON,09,2119,0117142119,2013,Qtr 2,mai,21,,,,,2013,Qtr 2,mai,21,2025,Qtr 4,octobre,13,N,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,GYNECO PERINATALITE,HOPITAL BICHAT,NORD,NORD,HOPITAL BICHAT,EXPLORATIONS FIV,AUTRES MEDICO-TECHNI,EXPLORATIONS FIV,EXPLORATIONS FIV,ldz_structure
5999,92280700,H,714,053,NUP,NUP,053,0537140010,NON,09,0010,0537140010,2020,Qtr 1,mars,3,,,,,2020,Qtr 1,mars,3,2025,Qtr 4,octobre,13,N,O,EF URO-NEPHRO-GYNECOLOGIE,CRPP,GYNECO PERINATALITE,HOPITAL LOUIS MOURIER,NORD,NORD,HOPITAL LOUIS MOURIER,EF GYNECO,AUTRES MEDICO-TECHNI,EF GYNECO,EF GYNECO,ldz_structure
10979,92280700,H,998,087,SUN,SUN,087,0879980919,NON,09,0919,0879980919,2009,Qtr 3,septembre,30,2021,Qtr 1,janvier,1,2009,Qtr 3,septembre,30,2025,Qtr 4,octobre,2,N,N,EF URO-NEPHRO-GYNECOLOGIE,CRPP,CEL,HOPITAL TENON,SORBONNE,SORBONNE,HOPITAL TENON,EF URO GYNECO,AUTRES MEDICO-TECHNI,EF URO GYNECO,EF URO GYNECO,ldz_structure
15670,92280930,H,105,066,SUN,SUN,066,0661055941,NON,09,5941,0661055941,2019,Qtr 1,janvier,1,2019,Qtr 4,décembre,31,2019,Qtr 1,janvier,1,2024,Qtr 4,octobre,4,O,N,EF ENDOCRINOLOGIE,CRPP,COEUR METABOLISME,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,SORBONNE,SORBONNE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,EF NUTRITION - IE3M,AUTRES MEDICO-TECHNI,EF NUTRITION - IE3M,EF NUTRITION - IE3M,fact_effectifs
16679,92280930,H,110,088,SUN,SUN,088,0881102811,NON,09,2811,0881102811,2019,Qtr 1,janvier,1,2019,Qtr 4,décembre,31,2019,Qtr 1,janvier,1,2024,Qtr 4,octobre,4,O,N,EF ENDOCRINOLOGIE,CRPP,PATHOLO ENFANT ADOS,GH ARMAND TROUSSEAU-LA ROCHE GUYON,SORBONNE,SORBONNE,GH ARMAND TROUSSEAU-LA ROCHE GUYON,EF ENDOCRINO,AUTRES MEDICO-TECHNI,EF ENDOCRINO,EF ENDOCRINO,fact_effectifs
11101,92280930,H,601,088,SUN,SUN,088,0886012811,NON,09,2811,0886012811,2009,Qtr 4,octobre,15,,,,,2009,Qtr 4,octobre,15,2025,Qtr 4,octobre,13,O,O,EF ENDOCRINOLOGIE,CRPP,ORIGYNE,GH ARMAND TROUSSEAU-LA ROCHE GUYON,SORBONNE,SORBONNE,GH ARMAND TROUSSEAU-LA ROCHE GUYON,EF ENDOCRINO,AUTRES MEDICO-TECHNI,EF ENDOCRINO,EF ENDOCRINO,ldz_structure
7077,92280930,H,603,066,SUN,SUN,066,0666030641,NON,09,0641,0666030641,2019,Qtr 2,juin,12,,,,,2019,Qtr 2,juin,12,2025,Qtr 4,octobre,13,N,O,EF ENDOCRINOLOGIE,CRPP,ARCHIMEDE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,SORBONNE,SORBONNE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,EF ENDO DIABETO-IE3M,AUTRES MEDICO-TECHNI,EF ENDO DIABETO-IE3M,EF ENDO DIABETO-IE3M,ldz_structure
7082,92280930,H,603,066,SUN,SUN,066,0666033041,NON,09,3041,0666033041,2019,Qtr 2,juin,12,,,,,2019,Qtr 2,juin,12,2025,Qtr 4,octobre,13,N,O,EF ENDOCRINOLOGIE,CRPP,ARCHIMEDE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,SORBONNE,SORBONNE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,EF ENDOC METAB-IE3M,AUTRES MEDICO-TECHNI,EF ENDOC METAB-IE3M,EF ENDOC METAB-IE3M,ldz_structure
7110,92280930,H,603,066,SUN,SUN,066,0666034841,NON,09,4841,0666034841,2019,Qtr 2,juin,12,,,,,2019,Qtr 2,juin,12,2025,Qtr 4,octobre,13,O,O,EF ENDOCRINOLOGIE,CRPP,ARCHIMEDE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,SORBONNE,SORBONNE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,EF ENDOCRINO-IE3M,AUTRES MEDICO-TECHNI,EF ENDOCRINO-IE3M,EF ENDOCRINO-IE3M,ldz_structure
7143,92280930,H,603,066,SUN,SUN,066,0666035941,NON,09,5941,0666035941,2006,Qtr 3,septembre,1,,,,,2006,Qtr 3,septembre,1,2025,Qtr 4,octobre,13,O,O,EF ENDOCRINOLOGIE,CRPP,ARCHIMEDE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,SORBONNE,SORBONNE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,EF NUTRITION - IE3M,AUTRES MEDICO-TECHNI,EF NUTRITION - IE3M,EF NUTRITION - IE3M,ldz_structure
7147,92280930,H,603,066,SUN,SUN,066,0666035955,NON,09,5955,0666035955,2022,Qtr 3,août,10,,,,,2022,Qtr 3,août,10,2025,Qtr 4,octobre,13,N,O,EF ENDOCRINOLOGIE,CRPP,ARCHIMEDE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,SORBONNE,SORBONNE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,EF LIPIDO PV CRDVSC,AUTRES MEDICO-TECHNI,EF LIPIDO PV CRDVSC,EF LIPIDO PV CRDVSC,ldz_structure
14952,92280940,H,101,032,PSD,PSD,032,0321010365,NON,09,0365,0321010365,2019,Qtr 1,janvier,1,2019,Qtr 4,décembre,31,2019,Qtr 1,janvier,1,2024,Qtr 4,octobre,4,O,N,EF PHYSIOLOGIE DU SPORT,CRPP,ACT CANCERO SPE,HOPITAL JEAN VERDIER,SEINE-SAINT-DENIS,SEINE-SAINT-DENIS,HOPITAL JEAN VERDIER,EF MED SPORT,AUTRES MEDICO-TECHNI,EF MED SPORT,EF MED SPORT,fact_effectifs
4050,92280940,H,304,032,PSD,PSD,032,0323040365,NON,09,0365,0323040365,2018,Qtr 3,juillet,20,2020,Qtr 4,novembre,28,2018,Qtr 3,juillet,20,2025,Qtr 4,octobre,2,O,N,EF PHYSIOLOGIE DU SPORT,CRPP,NARVAL,HOPITAL JEAN VERDIER,SEINE-SAINT-DENIS,SEINE-SAINT-DENIS,HOPITAL JEAN VERDIER,EF MED SPORT,AUTRES MEDICO-TECHNI,EF MED SPORT,EF MED SPORT,ldz_structure
11723,92280940,H,304,095,PSD,PSD,095,0953040481,NON,09,0481,0953040481,2018,Qtr 3,juillet,20,2020,Qtr 4,novembre,28,2018,Qtr 3,juillet,20,2025,Qtr 4,octobre,2,N,N,EF PHYSIOLOGIE DU SPORT,CRPP,NARVAL,HOPITAL AVICENNE,SEINE-SAINT-DENIS,SEINE-SAINT-DENIS,HOPITAL AVICENNE,EF MED SPORT,AUTRES MEDICO-TECHNI,EF MED SPORT,EF MED SPORT,ldz_structure
4767,92280940,H,505,041,CUP,CUP,041,0415052214,NON,09,2214,0415052214,2016,Qtr 3,juillet,25,,,,,2016,Qtr 3,juillet,25,2025,Qtr 4,octobre,13,N,O,EF PHYSIOLOGIE DU SPORT,CRPP,THOROS,HOTEL-DIEU DE PARIS,CENTRE,CENTRE,HOTEL-DIEU DE PARIS,EF REHABILIT SPORT,AUTRES MEDICO-TECHNI,EF REHABILIT SPORT,EF REHABILIT SPORT,ldz_structure
7150,92280940,H,603,066,SUN,SUN,066,0666036511,NON,09,6511,0666036511,1996,Qtr 2,juin,1,,,,,1996,Qtr 2,juin,1,2025,Qtr 4,octobre,13,O,O,EF PHYSIOLOGIE DU SPORT,CRPP,ARCHIMEDE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,SORBONNE,SORBONNE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,PHYSIOLOGIE DU SPORT,AUTRES MEDICO-TECHNI,PHYSIOLOGIE DU SPORT,PHYSIOLOGIE DU SPORT,ldz_structure
14662,92280950,H,102,026,HMN,HMN,026,0261022024,NON,09,2024,0261022024,2019,Qtr 1,janvier,1,2019,Qtr 4,décembre,31,2019,Qtr 1,janvier,1,2024,Qtr 4,octobre,4,O,N,RYTHMOLOGIE,CRPP,FIT,GH A.CHENEVIER-H.MONDOR,MONDOR,MONDOR,GH A.CHENEVIER-H.MONDOR,EF HEMO CARD INTERV,AUTRES MEDICO-TECHNI,EF HEMO CARD INTERV,EF HEMO CARD INTERV,fact_effectifs
14663,92280950,H,102,026,HMN,HMN,026,0261022025,NON,09,2025,0261022025,2019,Qtr 1,janvier,1,2019,Qtr 4,décembre,31,2019,Qtr 1,janvier,1,2024,Qtr 4,octobre,4,O,N,RYTHMOLOGIE,CRPP,FIT,GH A.CHENEVIER-H.MONDOR,MONDOR,MONDOR,GH A.CHENEVIER-H.MONDOR,EF RYTHMO CARD INTER,AUTRES MEDICO-TECHNI,EF RYTHMO CARD INTER,EF RYTHMO CARD INTER,fact_effectifs
14488,92280950,H,105,021,CUP,CUP,021,0211050025,NON,09,0025,0211050025,2019,Qtr 1,janvier,1,2019,Qtr 4,décembre,31,2019,Qtr 1,janvier,1,2024,Qtr 4,octobre,4,O,N,RYTHMOLOGIE,CRPP,ARTE,GH COCHIN,CENTRE,CENTRE,GH COCHIN,EXP.INVASIVES CARDIO,AUTRES MEDICO-TECHNI,EXP.INVASIVES CARDIO,EXP.INVASIVES CARDIO,fact_effectifs
14882,92280950,H,107,028,UPS,UPS,028,0281070422,NON,09,0422,0281070422,2019,Qtr 1,janvier,1,2019,Qtr 4,décembre,31,2019,Qtr 1,janvier,1,2024,Qtr 4,octobre,4,O,N,RYTHMOLOGIE,CRPP,THORAX,HOPITAL ANTOINE BECLERE,SACLAY,SACLAY,HOPITAL ANTOINE BECLERE,CATHETERISME,AUTRES MEDICO-TECHNI,CATHETERISME,CATHETERISME,fact_effectifs
3138,92280950,H,205,026,HMN,HMN,026,0262052024,NON,09,2024,0262052024,1996,Qtr 2,juin,1,,,,,1996,Qtr 2,juin,1,2025,Qtr 4,octobre,13,O,O,RYTHMOLOGIE,CRPP,MEDECINE,GH A.CHENEVIER-H.MONDOR,MONDOR,MONDOR,GH A.CHENEVIER-H.MONDOR,EF HEMO CARD INTERV,AUTRES MEDICO-TECHNI,EF HEMO CARD INTERV,EF HEMO CARD INTERV,ldz_structure
3139,92280950,H,205,026,HMN,HMN,026,0262052025,NON,09,2025,0262052025,2012,Qtr 1,mars,27,,,,,2012,Qtr 1,mars,27,2025,Qtr 4,octobre,13,O,O,RYTHMOLOGIE,CRPP,MEDECINE,GH A.CHENEVIER-H.MONDOR,MONDOR,MONDOR,GH A.CHENEVIER-H.MONDOR,EF RYTHMO CARD INTER,AUTRES MEDICO-TECHNI,EF RYTHMO CARD INTER,EF RYTHMO CARD INTER,ldz_structure
18289,92280950,H,404,010,UPS,UPS,010,0104044410,NON,09,4410,0104044410,2019,Qtr 2,juin,27,,,,,2025,Qtr 2,juin,30,2025,Qtr 4,octobre,13,N,O,RYTHMOLOGIE,CRPP,CORREVE,HOPITAL DE BICETRE,SACLAY,SACLAY,HOPITAL DE BICETRE,RYTHMOLOGIE,AUTRES MEDICO-TECHNI,RYTHMOLOGIE,RYTHMOLOGIE,ldz_structure
3567,92280950,H,404,028,UPS,UPS,028,0284040422,NON,09,0422,0284040422,1996,Qtr 2,juin,1,2020,Qtr 3,septembre,1,1996,Qtr 2,juin,1,2025,Qtr 4,octobre,2,O,N,RYTHMOLOGIE,CRPP,CORREVE,HOPITAL ANTOINE BECLERE,SACLAY,SACLAY,HOPITAL ANTOINE BECLERE,CATHETERISME,AUTRES MEDICO-TECHNI,CATHETERISME,CATHETERISME,ldz_structure
3571,92280950,H,404,028,UPS,UPS,028,0284040427,NON,09,0427,0284040427,2020,Qtr 4,novembre,20,,,,,2020,Qtr 4,novembre,20,2025,Qtr 4,octobre,13,N,O,RYTHMOLOGIE,CRPP,CORREVE,HOPITAL ANTOINE BECLERE,SACLAY,SACLAY,HOPITAL ANTOINE BECLERE,CATHETERISME,AUTRES MEDICO-TECHNI,CATHETERISME,CATHETERISME,ldz_structure
3574,92280950,H,404,028,UPS,UPS,028,0284040444,NON,09,0444,0284040444,2021,Qtr 4,octobre,27,,,,,2021,Qtr 4,octobre,27,2025,Qtr 4,octobre,13,N,O,RYTHMOLOGIE,CRPP,CORREVE,HOPITAL ANTOINE BECLERE,SACLAY,SACLAY,HOPITAL ANTOINE BECLERE,RYTHMOLOGIE,AUTRES MEDICO-TECHNI,RYTHMOLOGIE,RYTHMOLOGIE,ldz_structure
2203,92280950,H,502,021,CUP,CUP,021,0215020025,NON,09,0025,0215020025,2007,Qtr 1,janvier,1,,,,,2007,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,RYTHMOLOGIE,CRPP,CARTE,GH COCHIN,CENTRE,CENTRE,GH COCHIN,EXP.INVASIVES CARDIO,AUTRES MEDICO-TECHNI,EXP.INVASIVES CARDIO,EXP.INVASIVES CARDIO,ldz_structure
7095,92280950,H,603,066,SUN,SUN,066,0666033543,NON,09,3543,0666033543,2001,Qtr 3,juillet,1,,,,,2001,Qtr 3,juillet,1,2025,Qtr 4,octobre,13,O,O,RYTHMOLOGIE,CRPP,ARCHIMEDE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,SORBONNE,SORBONNE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,E.F. RYTHMOLOGIE,AUTRES MEDICO-TECHNI,E.F. RYTHMOLOGIE,E.F. RYTHMOLOGIE,ldz_structure
5455,92280950,H,708,047,NUP,NUP,047,0477080403,NON,09,0403,0477080403,1996,Qtr 2,juin,1,,,,,1996,Qtr 2,juin,1,2025,Qtr 4,octobre,13,N,O,RYTHMOLOGIE,CRPP,CARDIOLOGIE METABO,GH LARIBOISIERE FERNAND WIDAL,NORD,NORD,GH LARIBOISIERE FERNAND WIDAL,EF CARDIO RYTHMO,AUTRES MEDICO-TECHNI,EF CARDIO RYTHMO,EF CARDIO RYTHMO,ldz_structure
887,92280950,H,998,010,UPS,UPS,010,0109984410,NON,09,4410,0109984410,2019,Qtr 2,juin,27,,,,,2019,Qtr 2,juin,27,2025,Qtr 2,juin,23,N,O,RYTHMOLOGIE,CRPP,C E L,HOPITAL DE BICETRE,SACLAY,SACLAY,HOPITAL DE BICETRE,RYTHMOLOGIE,AUTRES MEDICO-TECHNI,RYTHMOLOGIE,RYTHMOLOGIE,ldz_structure
9782,92280950,H,998,075,CUP,CUP,075,0759980352,NON,09,0352,0759980352,2006,Qtr 1,janvier,1,,,,,2006,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,RYTHMOLOGIE,CRPP,CEL,HEGP,CENTRE,CENTRE,HEGP,PTI RYTHMOLOGIE,AUTRES MEDICO-TECHNI,PTI RYTHMOLOGIE,PTI RYTHMOLOGIE,ldz_structure
6933,92280960,H,003,066,SUN,SUN,066,0660034512,NON,09,4512,0660034512,2007,Qtr 1,janvier,1,2009,Qtr 4,novembre,3,2007,Qtr 1,janvier,1,2025,Qtr 4,octobre,2,N,N,EF SOMMEIL,CRPP,PRAGUES,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,SORBONNE,SORBONNE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,EF SOMMEIL,AUTRES MEDICO-TECHNI,EF SOMMEIL,EF SOMMEIL,ldz_structure
6947,92280960,H,004,066,SUN,SUN,066,0660044314,NON,09,4314,0660044314,2007,Qtr 3,juillet,1,2009,Qtr 4,octobre,30,2007,Qtr 3,juillet,1,2025,Qtr 4,octobre,2,N,N,EF SOMMEIL,CRPP,MALD SYST NERVEUX,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,SORBONNE,SORBONNE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,EF NEURO SOMMEIL,AUTRES MEDICO-TECHNI,EF NEURO SOMMEIL,EF NEURO SOMMEIL,ldz_structure
15411,92280960,H,005,061,CUP,CUP,061,0610057316,NON,09,7316,0610057316,2019,Qtr 1,janvier,1,2019,Qtr 4,décembre,31,2019,Qtr 1,janvier,1,2024,Qtr 4,octobre,4,O,N,EF SOMMEIL,CRPP,BIOLOGIE PROD SANTE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,CENTRE,CENTRE,GROUPE HOSPITAL.NECKER ENFANTS MALADES,EF RESP PHYSIOLOGIQ,AUTRES MEDICO-TECHNI,EF RESP PHYSIOLOGIQ,EF RESP PHYSIOLOGIQ,fact_effectifs
14203,92280960,H,102,011,NUP,NUP,011,0111023412,NON,09,3412,0111023412,2019,Qtr 1,janvier,1,2019,Qtr 4,décembre,31,2019,Qtr 1,janvier,1,2024,Qtr 4,octobre,4,O,N,EF SOMMEIL,CRPP,IMAG PATHO PHYSIO,HOPITAL BICHAT,NORD,NORD,HOPITAL BICHAT,EF CENTRE DU SOMMEIL,AUTRES MEDICO-TECHNI,EF CENTRE DU SOMMEIL,EF CENTRE DU SOMMEIL,fact_effectifs
14885,92280960,H,107,028,UPS,UPS,028,0281074718,NON,09,4718,0281074718,2019,Qtr 1,janvier,1,2019,Qtr 4,décembre,31,2019,Qtr 1,janvier,1,2024,Qtr 4,octobre,4,O,N,EF SOMMEIL,CRPP,THORAX,HOPITAL ANTOINE BECLERE,SACLAY,SACLAY,HOPITAL ANTOINE BECLERE,EF SOMMEIL,AUTRES MEDICO-TECHNI,EF SOMMEIL,EF SOMMEIL,fact_effectifs
3577,92280960,H,404,028,UPS,UPS,028,0284044718,NON,09,4718,0284044718,2009,Qtr 2,juin,16,,,,,2009,Qtr 2,juin,16,2025,Qtr 3,juillet,11,O,O,EF SOMMEIL,CRPP,CORREVE,HOPITAL ANTOINE BECLERE,SACLAY,SACLAY,HOPITAL ANTOINE BECLERE,EF SOMMEIL,AUTRES MEDICO-TECHNI,EF SOMMEIL,EF SOMMEIL,ldz_structure
18298,92280960,H,405,028,UPS,UPS,028,0284054718,NON,09,4718,0284054718,2009,Qtr 2,juin,16,,,,,2025,Qtr 3,juillet,21,2025,Qtr 4,octobre,13,N,O,EF SOMMEIL,CRPP,THORINNO,HOPITAL ANTOINE BECLERE,SACLAY,SACLAY,HOPITAL ANTOINE BECLERE,EF SOMMEIL,AUTRES MEDICO-TECHNI,EF SOMMEIL,EF SOMMEIL,ldz_structure
4763,92280960,H,505,041,CUP,CUP,041,0415051550,NON,09,1550,0415051550,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,EF SOMMEIL,CRPP,THOROS,HOTEL-DIEU DE PARIS,CENTRE,CENTRE,HOTEL-DIEU DE PARIS,EF SOMMEIL,AUTRES MEDICO-TECHNI,EF SOMMEIL,EF SOMMEIL,ldz_structure
